i1,j1,m,a,b,p0,p1,perr1,perr2
237,237,trf,1.2148932455791739,-0.5165263993737492,0.020202020202020204,0.37373737373737376,0.5565738349980127,0.10851334807039165
238,238,trf,1.2148377132993369,-0.5164285530661423,0.020202020202020204,0.38383838383838387,0.5565912933183267,0.10852687275004234
239,239,trf,1.2148801658900403,-0.5165031358212631,0.020202020202020204,0.393939393939394,0.5565779226409425,0.10851654676139491
240,240,trf,1.2148740250867467,-0.5164923825692347,0.020202020202020204,0.4040404040404041,0.5565798568612258,0.10851803640843695
241,241,trf,1.2148817718814489,-0.5165060998924594,0.020202020202020204,0.4141414141414142,0.5565774312903577,0.10851614557741149
242,242,trf,1.2148389186155264,-0.516430589609252,0.020202020202020204,0.42424242424242425,0.556590903176308,0.10852658561119063
243,243,trf,1.2148738142978923,-0.5164919982551617,0.020202020202020204,0.43434343434343436,0.5565799228274143,0.1085180886756437
244,244,trf,1.2148229299725573,-0.5164025551117458,0.020202020202020204,0.4444444444444445,0.556595943797815,0.10853047597755007
245,245,trf,1.2148889254499986,-0.5165186873861337,0.020202020202020204,0.4545454545454546,0.5565751810667127,0.10851440648063868
246,246,trf,2.4998294188655783,-1.38189191930908,0.020202020202020204,0.4646464646464647,0.1441710526336737,0.03152685934375145
247,247,trf,1.2148361564849732,-0.5164257282967301,0.020202020202020204,0.4747474747474748,0.5565917704653904,0.10852725893612415
248,248,trf,1.2148394177772166,-0.5164315350109724,0.020202020202020204,0.48484848484848486,0.5565907560556629,0.10852645879651494
249,249,trf,-7.511272480094867,0.8610058299537874,0.020202020202020204,0.494949494949495,3256.045378040394,832.1423562454797
250,250,trf,3.499996331529144,2.000001499493476,0.020202020202020204,0.5050505050505051,7.266172328723623e-06,1.6167787801785942e-06
251,251,trf,1.214824179959786,-0.5164046522558654,0.020202020202020204,0.5151515151515152,0.556595537344321,0.10853017892767726
252,252,trf,1.214828400357833,-0.5164121601413454,0.020202020202020204,0.5252525252525253,0.5565942203871007,0.1085291435889192
253,253,trf,-7.5065433069590055,0.8600375563584708,0.020202020202020204,0.5353535353535354,3238.5336570808036,829.6216204074141
254,254,trf,-7.498249053514797,0.8598102117813303,0.020202020202020204,0.5454545454545455,3211.292219862072,823.0858043913262
255,255,trf,-7.503220381220545,0.8595762466000824,0.020202020202020204,0.5555555555555556,3226.7677818689726,827.5321323976883
256,256,trf,3.4999963315291582,2.0000014994934485,0.020202020202020204,0.5656565656565657,7.266172328783312e-06,1.6167787800682035e-06
257,257,trf,3.4999963315291494,2.00000149949345,0.020202020202020204,0.5757575757575758,7.266172326367381e-06,1.6167787801960346e-06
258,258,trf,3.49999633152913,2.000001499493466,0.020202020202020204,0.5858585858585859,7.266172327842221e-06,1.6167787801201514e-06
259,259,trf,-7.4951572627698715,0.8587074498463286,0.020202020202020204,0.595959595959596,3198.947910099535,822.1310984348054
260,260,trf,2.499827394481014,-1.3818871132398673,0.020202020202020204,0.6060606060606061,0.14417110533596372,0.03152705164183144
261,261,trf,-7.5113153691529275,0.8582790004090375,0.020202020202020204,0.6161616161616162,3250.095640797439,836.1475545721122
262,262,trf,-7.4920200211728964,0.8580743870695862,0.020202020202020204,0.6262626262626263,3187.5442239548174,820.4628227501892
263,263,trf,-7.502781328415476,0.8578726957494545,0.020202020202020204,0.6363636363636365,3221.584649467553,829.63211232682
264,264,trf,-7.48875164266932,0.8576649562370177,0.020202020202020204,0.6464646464646465,3176.2462985595507,818.3720276202308
265,265,trf,-7.491811880730878,0.8574643065434631,0.020202020202020204,0.6565656565656566,3185.5511955111238,821.1613792552149
266,266,trf,-7.498493659046621,0.8572615321425819,0.020202020202020204,0.6666666666666667,3206.4536406487077,826.9529674256717
267,267,trf,-7.487205851558396,0.8570530275925983,0.020202020202020204,0.6767676767676768,3170.0251496718565,817.9696544959628
268,268,trf,-7.491239917085651,0.8568574237925063,0.020202020202020204,0.686868686868687,3182.3964093452096,821.5627551723918
269,269,trf,-7.501674796357578,0.8566571305260172,0.020202020202020204,0.696969696969697,3215.339298275182,830.4686861831345
270,270,trf,-7.484806027490971,0.8564683777240704,0.020202020202020204,0.7070707070707072,3161.1429559345797,816.8420814634146
271,271,trf,-7.49061594983709,0.8562662747713315,0.020202020202020204,0.7171717171717172,3179.125942677318,821.8905153615669
272,272,trf,-7.485783555058735,0.856074586776343,0.020202020202020204,0.7272727272727273,3163.380137676583,818.2036830894826
273,273,trf,-7.496799837386065,0.8558829940786551,0.020202020202020204,0.7373737373737375,3198.0106444115777,827.5400491654315
274,274,trf,-7.4788095492923885,0.8556905508344125,0.020202020202020204,0.7474747474747475,3140.5673356599127,813.0624390306907
275,275,trf,-7.473745215856214,0.8554975836579746,0.020202020202020204,0.7575757575757577,3124.306684185453,809.2152634312523
276,276,trf,-7.4020437446392,0.8633247572446945,0.020202020202020204,0.7676767676767677,2923.7491589287247,743.016078869067
277,277,trf,-7.468031484683742,0.8632712588315538,0.020202020202020204,0.7777777777777778,3123.076572294219,793.7699936302253
278,278,trf,-7.319657819498253,0.8772983192152082,0.020202020202020204,0.787878787878788,2717.8285691991023,667.7267578793679
279,279,trf,-7.429832664492191,0.8594939477071346,0.020202020202020204,0.797979797979798,2998.279736583439,769.0942437088507
280,280,trf,-7.485879377562093,0.8592769007736335,0.020202020202020204,0.8080808080808082,3170.649035091486,813.7336309718658
281,281,trf,-7.47471773977456,0.863356654838286,0.020202020202020204,0.8181818181818182,3144.2013117715906,798.9773676775535
282,282,trf,-7.490724088473216,0.8632601685052906,0.020202020202020204,0.8282828282828284,3194.734360442874,812.0060169141088
283,283,trf,-7.50876314118498,0.8686879211614827,0.020202020202020204,0.8383838383838385,3264.873130815513,818.9593702500359
284,284,trf,1.2148297615600643,-0.5164145230445146,0.020202020202020204,0.8484848484848485,0.5565937887812258,0.10852881422209489
285,285,trf,-7.536854915114831,0.8688195380609006,0.020202020202020204,0.8585858585858587,3358.197648463127,842.0921357713589
286,286,trf,-7.553221880014954,0.8689073567799908,0.020202020202020204,0.8686868686868687,3413.821523175186,855.8557661018531
287,287,trf,-7.546216664176003,0.8690108598146754,0.020202020202020204,0.8787878787878789,3390.2099961318454,849.726748999416
288,288,trf,-7.536316896097085,0.8625480897072221,0.020202020202020204,0.888888888888889,3342.1459315071907,850.9415680222958
289,289,trf,-7.512555454153664,0.8623891409693059,0.020202020202020204,0.8989898989898991,3263.3080197986974,831.193002637557
290,290,trf,-7.5115704347195384,0.8621296529740256,0.020202020202020204,0.9090909090909092,3259.5159489230227,830.7530982923771
291,291,trf,-7.513904119147373,0.8619777669120483,0.020202020202020204,0.9191919191919192,3266.7864742616403,832.9204717740113
292,292,trf,-7.505798015818794,0.8618385740581508,0.020202020202020204,0.9292929292929294,3240.1111452864675,826.3945966340566
293,293,trf,-7.5135064054213005,0.8616880197727508,0.020202020202020204,0.9393939393939394,3264.849311177294,833.0114743160004
294,294,trf,1.2148937938997906,-0.5165273979565425,0.020202020202020204,0.9494949494949496,0.5565736668679526,0.10851321227826889
295,295,trf,2.4998302763707128,-1.38189395073244,0.020202020202020204,0.9595959595959597,0.14417103018479585,0.03152677798438072
296,296,trf,2.4998498001503284,-1.3819404738648071,0.020202020202020204,0.9696969696969697,0.14417052926441262,0.03152491923823978
297,297,trf,2.76531419290747,-2.6517033667258665,0.020202020202020204,0.9797979797979799,0.10404086300281357,0.024154494793270677
298,298,trf,1.2148879420578478,-0.5165170152360448,0.020202020202020204,0.98989898989899,0.5565755000547097,0.10851464106297981
299,299,trf,2.7653097204625237,-2.6516776791519767,0.020202020202020204,1.0,0.10404082962620495,0.024154924072608618
300,300,trf,1.214827431360753,-0.5164103634198298,0.030303030303030304,0.0,0.5565945137868415,0.10852938686798053
301,301,trf,1.2148346907326344,-0.516423231302542,0.030303030303030304,0.010101010101010102,0.5565922416333298,0.10852760979775113
302,302,trf,1.2148743583985586,-0.5164928742347038,0.030303030303030304,0.020202020202020204,0.5565797426059441,0.1085179625427855
303,303,trf,1.2148844436460309,-0.5165107387746979,0.030303030303030304,0.030303030303030304,0.5565765856424274,0.10851550089175505
304,304,trf,1.2148273124294413,-0.5164102632226715,0.030303030303030304,0.04040404040404041,0.5565945602399711,0.10852940741873889
305,305,trf,1.2148415046902221,-0.5164351285077721,0.030303030303030304,0.05050505050505051,0.5565900873473338,0.10852595633649093
306,306,trf,1.2148773291697215,-0.5164981933830126,0.030303030303030304,0.06060606060606061,0.5565788197553703,0.10851723292173479
307,307,trf,1.2148352273747798,-0.5164240880993545,0.030303030303030304,0.07070707070707072,0.5565920601386551,0.10852748562033071
308,308,trf,1.214893731616602,-0.5165273162169673,0.030303030303030304,0.08080808080808081,0.5565736894345773,0.10851322556472363
309,309,trf,1.214857099259469,-0.5164624975345589,0.030303030303030304,0.09090909090909091,0.5565851746164747,0.10852216325252786
310,310,trf,1.2148781985581116,-0.5164998211171623,0.030303030303030304,0.10101010101010102,0.5565785592079081,0.10851701400378927
311,311,trf,1.2148354823231615,-0.5164245824930239,0.030303030303030304,0.11111111111111112,0.5565919934864544,0.1085274201023617
312,312,trf,1.2148879988370738,-0.5165171040632952,0.030303030303030304,0.12121212121212122,0.5565754809179096,0.10851462811894255
313,313,trf,1.2148778280616157,-0.5164991320396032,0.030303030303030304,0.13131313131313133,0.5565786715616592,0.10851710690990932
314,314,trf,1.2148268116863141,-0.5164094103215651,0.030303030303030304,0.14141414141414144,0.5565947268559224,0.10852952738968528
315,315,trf,1.2148408756413762,-0.5164340995960406,0.030303030303030304,0.15151515151515152,0.556590295489211,0.10852610358674476
316,316,trf,1.2148355003203506,-0.5164245296013181,0.030303030303030304,0.16161616161616163,0.556591971491954,0.10852742223572225
317,317,trf,1.214878903581635,-0.5165009532380657,0.030303030303030304,0.17171717171717174,0.5565783243804353,0.10851685074249087
318,318,trf,1.2148355590370956,-0.5164246379966008,0.030303030303030304,0.18181818181818182,0.5565919548908315,0.10852740756636532
319,319,trf,1.2148266062417177,-0.5164089411742095,0.030303030303030304,0.19191919191919193,0.556594778228449,0.10852958585632193
320,320,trf,1.2148374909116744,-0.5164280861874454,0.030303030303030304,0.20202020202020204,0.5565913504103488,0.10852693278499438
321,321,trf,1.2148366729831745,-0.5164266070757193,0.030303030303030304,0.21212121212121213,0.556591601028952,0.10852713523475041
322,322,trf,1.2148946279943995,-0.5165288851563999,0.030303030303030304,0.22222222222222224,0.5565734066707675,0.1085130079910538
323,323,trf,1.2148926410397078,-0.5165252600604647,0.030303030303030304,0.23232323232323235,0.5565740171434227,0.10851350077915355
324,324,trf,1.2148365579466414,-0.5164263963986147,0.030303030303030304,0.24242424242424243,0.5565916398740985,0.10852716385388073
325,325,trf,1.214835375383001,-0.5164243370736253,0.030303030303030304,0.25252525252525254,0.5565920133725438,0.10852745053936598
326,326,trf,1.2148780797126586,-0.516499504089568,0.030303030303030304,0.26262626262626265,0.5565785846099334,0.10851705110939332
327,327,trf,1.2148392732559246,-0.5164312383004606,0.030303030303030304,0.27272727272727276,0.5565907950104068,0.10852649725778543
328,328,trf,1.2148245579839314,-0.5164054535241058,0.030303030303030304,0.2828282828282829,0.5565954398271418,0.10853007623339933
329,329,trf,1.2148745834932981,-0.5164932600094513,0.030303030303030304,0.29292929292929293,0.5565796691159223,0.10851790843145835
330,330,trf,1.2148737345630864,-0.5164919134831876,0.030303030303030304,0.30303030303030304,0.5565799596290343,0.10851810382869609
331,331,trf,1.214841373002594,-0.5164349437202397,0.030303030303030304,0.31313131313131315,0.5565901393168896,0.10852598491981717
332,332,trf,2.499830842532608,-1.381895296644615,0.030303030303030304,0.32323232323232326,0.14417101526019238,0.031526724140343666
333,333,trf,2.499850374562239,-1.3819418512703558,0.030303030303030304,0.33333333333333337,0.14417051480764825,0.03152486433642291
334,334,trf,2.4998279212431678,-1.3818883676989453,0.030303030303030304,0.3434343434343435,0.14417109202018283,0.031527001515398376
335,335,trf,1.2148352569627132,-0.5164241542462691,0.030303030303030304,0.3535353535353536,0.5565920541002691,0.10852747742375371
336,336,trf,1.214827083684215,-0.5164098755542392,0.030303030303030304,0.36363636363636365,0.556594641969296,0.1085294621224668
337,337,trf,1.2148934352939362,-0.5165267161038385,0.030303030303030304,0.37373737373737376,0.5565737756578927,0.10851330326628884
338,338,trf,1.2148384876107308,-0.5164298224314858,0.030303030303030304,0.38383838383838387,0.5565910383471472,0.10852669127876538
339,339,trf,1.2148784449611343,-0.5165001371490932,0.030303030303030304,0.393939393939394,0.556578468109097,0.1085169630412098
340,340,trf,1.214879544568362,-0.5165020867448665,0.030303030303030304,0.4040404040404041,0.5565781214153295,0.10851669442390842
341,341,trf,1.2148855046009495,-0.5165126416445125,0.030303030303030304,0.4141414141414142,0.5565762551878247,0.10851524015532654
342,342,trf,1.214819664506281,-0.5163969478820358,0.030303030303030304,0.42424242424242425,0.5565969855429442,0.10853126166671276
343,343,trf,1.2148755045667003,-0.5164949661556949,0.030303030303030304,0.43434343434343436,0.5565793895685686,0.10851767810715181
344,344,trf,2.4998286956390823,-1.3818902000866873,0.030303030303030304,0.4444444444444445,0.14417107152806669,0.031526928104503395
345,345,trf,1.2148939353990262,-0.5165276201635147,0.030303030303030304,0.4545454545454546,0.5565736202024089,0.10851317978281934
346,346,trf,2.499829144620066,-1.3818912644373658,0.030303030303030304,0.4646464646464647,0.14417105936917185,0.031526885484905925
347,347,trf,1.2148289181780414,-0.5164130786017074,0.030303030303030304,0.4747474747474748,0.5565940573428115,0.1085290166832981
348,348,trf,1.2148370739664027,-0.5164273401561341,0.030303030303030304,0.48484848484848486,0.5565914828528812,0.10852703535792124
349,349,trf,-7.505835740781999,0.8609996763463873,0.030303030303030304,0.494949494949495,3238.3748348488048,827.6407921504771
350,350,trf,3.499996331529141,2.0000014994934725,0.030303030303030304,0.5050505050505051,7.266172298828571e-06,1.6167787798386513e-06
351,351,trf,1.2148216213393312,-0.5164003776750999,0.030303030303030304,0.5151515151515152,0.5565963728199202,0.1085307854357893
352,352,trf,1.2148308321359536,-0.5164163567033125,0.030303030303030304,0.5252525252525253,0.5565934440272016,0.10852855687445431
353,353,trf,-7.51582259792824,0.8600282124369789,0.030303030303030304,0.5353535353535354,3268.702908946778,837.3665821981979
354,354,trf,-7.497136907924893,0.8597944698128622,0.030303030303030304,0.5454545454545455,3207.681837767602,822.1976789649427
355,355,trf,-7.500324163032469,0.859576633959022,0.030303030303030304,0.5555555555555556,3217.450676093977,825.1381103262446
356,356,trf,3.4999963315297973,2.000001499492954,0.030303030303030304,0.5656565656565657,7.2661722967575976e-06,1.6167787804512863e-06
357,357,trf,3.499996331529145,2.0000014994934867,0.030303030303030304,0.5757575757575758,7.266172328133346e-06,1.6167787802968472e-06
358,358,trf,3.499996331529167,2.0000014994934134,0.030303030303030304,0.5858585858585859,7.2661723296641466e-06,1.616778780077228e-06
359,359,trf,-7.5160020171612425,0.8586913621163685,0.030303030303030304,0.595959595959596,3266.2868363222533,839.4705867701882
360,360,trf,2.49982953959379,-1.3818922063679566,0.030303030303030304,0.6060606060606061,0.1441710495169605,0.03152684784663939
361,361,trf,-7.512430014725729,0.8582695893442668,0.030303030303030304,0.6161616161616162,3253.6985139609706,837.0910269147272
362,362,trf,-7.51208889634913,0.8580721672190988,0.030303030303030304,0.6262626262626263,3252.1589627965054,837.0957055166102
363,363,trf,-7.49901070804289,0.8578563781701424,0.030303030303030304,0.6363636363636365,3209.435257085001,826.5300996794355
364,364,trf,-7.510507346881708,0.8576522728569277,0.030303030303030304,0.6464646464646465,3246.087465907254,836.3820773956204
